Datum;von;Zeitzone von;bis;Zeitzone bis;Spotmarktpreis in ct/kWh;Strompreis [ct/kWh]
08.03.2023;01:00;CET;02:00;CET;11,21;18,8812272
08.03.2023;02:00;CET;03:00;CET;11,202;18,86775264
08.03.2023;03:00;CET;04:00;CET;11,1;18,695952
08.03.2023;04:00;CET;05:00;CET;11,1;18,695952
08.03.2023;05:00;CET;06:00;CET;11,823;19,91371536
08.03.2023;06:00;CET;07:00;CET;14,068;23,69501376
08.03.2023;07:00;CET;08:00;CET;15,853;26,70152496
08.03.2023;08:00;CET;09:00;CET;17,31;29,1555792
08.03.2023;09:00;CET;10:00;CET;16,3;27,454416
08.03.2023;10:00;CET;11:00;CET;15,299;25,76841168
08.03.2023;11:00;CET;12:00;CET;14,417;24,28284144
08.03.2023;12:00;CET;13:00;CET;13,717;23,10381744
08.03.2023;13:00;CET;14:00;CET;13,593;22,89496176
08.03.2023;14:00;CET;15:00;CET;13,744;23,14929408
08.03.2023;15:00;CET;16:00;CET;14,109;23,76407088
08.03.2023;16:00;CET;17:00;CET;14,447;24,33337104
08.03.2023;17:00;CET;18:00;CET;15,301;25,77178032
08.03.2023;18:00;CET;19:00;CET;16,689;28,10961648
08.03.2023;19:00;CET;20:00;CET;17,002;28,63680864
08.03.2023;20:00;CET;21:00;CET;15,377;25,89978864
08.03.2023;21:00;CET;22:00;CET;13,464;22,67768448
08.03.2023;22:00;CET;23:00;CET;12,882;21,69741024
08.03.2023;23:00;CET;00:00;CET;11,9;20,043408
09.03.2023;00:00;CET;01:00;CET;11,366;19,14398112
09.03.2023;01:00;CET;02:00;CET;11,139;18,76164048
09.03.2023;02:00;CET;03:00;CET;11,102;18,69932064
09.03.2023;03:00;CET;04:00;CET;10,938;18,42309216
09.03.2023;04:00;CET;05:00;CET;11,122;18,73300704
09.03.2023;05:00;CET;06:00;CET;11,302;19,03618464
09.03.2023;06:00;CET;07:00;CET;13,739;23,14087248
09.03.2023;07:00;CET;08:00;CET;15;25,2648
09.03.2023;08:00;CET;09:00;CET;15,906;26,79079392
09.03.2023;09:00;CET;10:00;CET;15,093;25,42144176
09.03.2023;10:00;CET;11:00;CET;14,236;23,97797952
09.03.2023;11:00;CET;12:00;CET;13,181;22,20102192
09.03.2023;12:00;CET;13:00;CET;12,2;20,548704
09.03.2023;13:00;CET;14:00;CET;11,645;19,6139064
09.03.2023;14:00;CET;15:00;CET;11,619;19,57011408
09.03.2023;15:00;CET;16:00;CET;11,672;19,65938304
09.03.2023;16:00;CET;17:00;CET;11,836;19,93561152
09.03.2023;17:00;CET;18:00;CET;13,585;22,8814872
09.03.2023;18:00;CET;19:00;CET;14,722;24,79655904
09.03.2023;19:00;CET;20:00;CET;14,504;24,42937728
09.03.2023;20:00;CET;21:00;CET;13,51;22,7551632
09.03.2023;21:00;CET;22:00;CET;12,509;21,06915888
09.03.2023;22:00;CET;23:00;CET;12,382;20,85525024
09.03.2023;23:00;CET;00:00;CET;10,97;18,4769904
10.03.2023;00:00;CET;01:00;CET;10,289;17,32996848
10.03.2023;01:00;CET;02:00;CET;10,068;16,95773376
10.03.2023;02:00;CET;03:00;CET;9,906;16,68487392
10.03.2023;03:00;CET;04:00;CET;9,884;16,64781888
10.03.2023;04:00;CET;05:00;CET;9,909;16,68992688
10.03.2023;05:00;CET;06:00;CET;10,5;17,68536
10.03.2023;06:00;CET;07:00;CET;11,981;20,17983792
10.03.2023;07:00;CET;08:00;CET;13,691;23,06002512
10.03.2023;08:00;CET;09:00;CET;14,091;23,73375312
10.03.2023;09:00;CET;10:00;CET;13,661;23,00949552
10.03.2023;10:00;CET;11:00;CET;13,189;22,21449648
10.03.2023;11:00;CET;12:00;CET;12,51;21,0708432
10.03.2023;12:00;CET;13:00;CET;11,642;19,60885344
10.03.2023;13:00;CET;14:00;CET;11,284;19,00586688
10.03.2023;14:00;CET;15:00;CET;11,491;19,35452112
10.03.2023;15:00;CET;16:00;CET;11,262;18,96881184
10.03.2023;16:00;CET;17:00;CET;11,01;18,5443632
10.03.2023;17:00;CET;18:00;CET;12,934;21,78499488
10.03.2023;18:00;CET;19:00;CET;13,548;22,81916736
10.03.2023;19:00;CET;20:00;CET;13,392;22,55641344
10.03.2023;20:00;CET;21:00;CET;11,541;19,43873712
10.03.2023;21:00;CET;22:00;CET;10,896;18,35235072
10.03.2023;22:00;CET;23:00;CET;10,035;16,9021512
10.03.2023;23:00;CET;00:00;CET;8,759;14,75295888
11.03.2023;00:00;CET;01:00;CET;7,022;11,82729504
11.03.2023;01:00;CET;02:00;CET;7,111;11,97719952
11.03.2023;02:00;CET;03:00;CET;7,308;12,30901056
11.03.2023;03:00;CET;04:00;CET;8,242;13,88216544
11.03.2023;04:00;CET;05:00;CET;8,787;14,80011984
11.03.2023;05:00;CET;06:00;CET;9,618;16,19978976
11.03.2023;06:00;CET;07:00;CET;10,424;17,55735168
11.03.2023;07:00;CET;08:00;CET;11,009;18,54267888
11.03.2023;08:00;CET;09:00;CET;11,401;19,20293232
11.03.2023;09:00;CET;10:00;CET;10,637;17,91611184
11.03.2023;10:00;CET;11:00;CET;9,381;15,80060592
11.03.2023;11:00;CET;12:00;CET;8,195;13,8030024
11.03.2023;12:00;CET;13:00;CET;7,866;13,24886112
11.03.2023;13:00;CET;14:00;CET;6;10,10592
11.03.2023;14:00;CET;15:00;CET;6,038;10,16992416
11.03.2023;15:00;CET;16:00;CET;8,263;13,91753616
11.03.2023;16:00;CET;17:00;CET;10,124;17,05205568
11.03.2023;17:00;CET;18:00;CET;13,002;21,89952864
11.03.2023;18:00;CET;19:00;CET;14,5;24,42264
11.03.2023;19:00;CET;20:00;CET;13,663;23,01286416
11.03.2023;20:00;CET;21:00;CET;13,158;22,16228256
11.03.2023;21:00;CET;22:00;CET;11,996;20,20510272
11.03.2023;22:00;CET;23:00;CET;12,056;20,30616192
11.03.2023;23:00;CET;00:00;CET;10,851;18,27655632
12.03.2023;00:00;CET;01:00;CET;12,101;20,38195632
12.03.2023;01:00;CET;02:00;CET;10,118;17,04194976
12.03.2023;02:00;CET;03:00;CET;10,118;17,04194976
12.03.2023;03:00;CET;04:00;CET;9,043;15,23130576
12.03.2023;04:00;CET;05:00;CET;9,181;15,46374192
12.03.2023;05:00;CET;06:00;CET;9,208;15,50921856
12.03.2023;06:00;CET;07:00;CET;9,081;15,29530992
12.03.2023;07:00;CET;08:00;CET;8,905;14,9988696
12.03.2023;08:00;CET;09:00;CET;9,027;15,20435664
12.03.2023;09:00;CET;10:00;CET;9,398;15,82923936
12.03.2023;10:00;CET;11:00;CET;9,2;15,495744
12.03.2023;11:00;CET;12:00;CET;8,779;14,78664528
12.03.2023;12:00;CET;13:00;CET;8,04;13,5419328
12.03.2023;13:00;CET;14:00;CET;6,896;11,61507072
12.03.2023;14:00;CET;15:00;CET;7;11,79024
12.03.2023;15:00;CET;16:00;CET;7,49;12,6155568
12.03.2023;16:00;CET;17:00;CET;8,505;14,3251416
12.03.2023;17:00;CET;18:00;CET;10,091;16,99647312
12.03.2023;18:00;CET;19:00;CET;11,985;20,1865752
12.03.2023;19:00;CET;20:00;CET;14,104;23,75564928
12.03.2023;20:00;CET;21:00;CET;12,997;21,89110704
12.03.2023;21:00;CET;22:00;CET;10,469;17,63314608
12.03.2023;22:00;CET;23:00;CET;9,487;15,97914384
12.03.2023;23:00;CET;00:00;CET;8,055;13,5671976
13.03.2023;00:00;CET;01:00;CET;4,599;7,74618768
13.03.2023;01:00;CET;02:00;CET;3,709;6,24714288
13.03.2023;02:00;CET;03:00;CET;3,336;5,61889152
13.03.2023;03:00;CET;04:00;CET;1,689;2,84481648
13.03.2023;04:00;CET;05:00;CET;0,751;1,26492432
13.03.2023;05:00;CET;06:00;CET;1,689;2,84481648
13.03.2023;06:00;CET;07:00;CET;3,849;6,48294768
13.03.2023;07:00;CET;08:00;CET;7,771;13,08885072
13.03.2023;08:00;CET;09:00;CET;7,981;13,44255792
13.03.2023;09:00;CET;10:00;CET;4,246;7,15162272
13.03.2023;10:00;CET;11:00;CET;3,051;5,13886032
13.03.2023;11:00;CET;12:00;CET;2,232;3,75940224
13.03.2023;12:00;CET;13:00;CET;0,207;0,34865424
13.03.2023;13:00;CET;14:00;CET;-0,002;0,00336864
13.03.2023;14:00;CET;15:00;CET;-0,003;0,00505296
13.03.2023;15:00;CET;16:00;CET;0,026;0,04379232
13.03.2023;16:00;CET;17:00;CET;0,903;1,52094096
13.03.2023;17:00;CET;18:00;CET;5,337;8,98921584
13.03.2023;18:00;CET;19:00;CET;8,859;14,92139088
13.03.2023;19:00;CET;20:00;CET;9,5;16,00104
13.03.2023;20:00;CET;21:00;CET;8,233;13,86700656
13.03.2023;21:00;CET;22:00;CET;5,294;8,91679008
13.03.2023;22:00;CET;23:00;CET;3,545;5,9709144
13.03.2023;23:00;CET;00:00;CET;2,332;3,92783424
14.03.2023;00:00;CET;01:00;CET;0,957;1,61189424
14.03.2023;01:00;CET;02:00;CET;0,446;0,75120672
14.03.2023;02:00;CET;03:00;CET;0,4;0,673728
14.03.2023;03:00;CET;04:00;CET;0,184;0,30991488
14.03.2023;04:00;CET;05:00;CET;0,35;0,589512
14.03.2023;05:00;CET;06:00;CET;0,903;1,52094096
14.03.2023;06:00;CET;07:00;CET;4,26;7,1752032
14.03.2023;07:00;CET;08:00;CET;9,042;15,22962144
14.03.2023;08:00;CET;09:00;CET;9,484;15,97409088
14.03.2023;09:00;CET;10:00;CET;8,337;14,04217584
14.03.2023;10:00;CET;11:00;CET;7,378;12,42691296
14.03.2023;11:00;CET;12:00;CET;6,094;10,26424608
14.03.2023;12:00;CET;13:00;CET;5,326;8,97068832
14.03.2023;13:00;CET;14:00;CET;6,107;10,28614224
14.03.2023;14:00;CET;15:00;CET;6,545;11,0238744
14.03.2023;15:00;CET;16:00;CET;5,982;10,07560224
14.03.2023;16:00;CET;17:00;CET;7,883;13,27749456
14.03.2023;17:00;CET;18:00;CET;12,285;20,6918712
14.03.2023;18:00;CET;19:00;CET;14,486;24,39905952
14.03.2023;19:00;CET;20:00;CET;15,221;25,63703472
14.03.2023;20:00;CET;21:00;CET;14,093;23,73712176
14.03.2023;21:00;CET;22:00;CET;12,972;21,84899904
14.03.2023;22:00;CET;23:00;CET;12,284;20,69018688
14.03.2023;23:00;CET;00:00;CET;10,532;17,73925824
15.03.2023;00:00;CET;01:00;CET;10,564;17,79315648
15.03.2023;01:00;CET;02:00;CET;10,58;17,8201056
15.03.2023;02:00;CET;03:00;CET;10,397;17,51187504
15.03.2023;03:00;CET;04:00;CET;10,523;17,72409936
15.03.2023;04:00;CET;05:00;CET;10,567;17,79820944
15.03.2023;05:00;CET;06:00;CET;12,143;20,45269776
15.03.2023;06:00;CET;07:00;CET;14,347;24,16493904
15.03.2023;07:00;CET;08:00;CET;16;26,94912
15.03.2023;08:00;CET;09:00;CET;15,958;26,87837856
15.03.2023;09:00;CET;10:00;CET;12,999;21,89447568
15.03.2023;10:00;CET;11:00;CET;11,415;19,2265128
15.03.2023;11:00;CET;12:00;CET;9,7;16,337904
15.03.2023;12:00;CET;13:00;CET;9,085;15,3020472
15.03.2023;13:00;CET;14:00;CET;9,084;15,30036288
15.03.2023;14:00;CET;15:00;CET;9,625;16,21158
15.03.2023;15:00;CET;16:00;CET;10,283;17,31986256
15.03.2023;16:00;CET;17:00;CET;11,699;19,70485968
15.03.2023;17:00;CET;18:00;CET;15,08;25,3995456
15.03.2023;18:00;CET;19:00;CET;18,23;30,7051536
15.03.2023;19:00;CET;20:00;CET;19,928;33,56512896
15.03.2023;20:00;CET;21:00;CET;16,898;28,46163936
15.03.2023;21:00;CET;22:00;CET;14,736;24,82013952
15.03.2023;22:00;CET;23:00;CET;13,935;23,4709992
15.03.2023;23:00;CET;00:00;CET;12,763;21,49697616
16.03.2023;00:00;CET;01:00;CET;11,739;19,77223248
16.03.2023;01:00;CET;02:00;CET;10,761;18,12496752
16.03.2023;02:00;CET;03:00;CET;10,38;17,4832416
16.03.2023;03:00;CET;04:00;CET;10;16,8432
16.03.2023;04:00;CET;05:00;CET;9,807;16,51812624
16.03.2023;05:00;CET;06:00;CET;10,386;17,49334752
16.03.2023;06:00;CET;07:00;CET;13,032;21,95005824
16.03.2023;07:00;CET;08:00;CET;14,235;23,9762952
16.03.2023;08:00;CET;09:00;CET;13,803;23,24866896
16.03.2023;09:00;CET;10:00;CET;11,712;19,72675584
16.03.2023;10:00;CET;11:00;CET;10,32;17,3821824
16.03.2023;11:00;CET;12:00;CET;9,151;15,41321232
16.03.2023;12:00;CET;13:00;CET;8,54;14,3840928
16.03.2023;13:00;CET;14:00;CET;7,849;13,22022768
16.03.2023;14:00;CET;15:00;CET;8,048;13,55540736
16.03.2023;15:00;CET;16:00;CET;8,489;14,29819248
16.03.2023;16:00;CET;17:00;CET;9,558;16,09873056
16.03.2023;17:00;CET;18:00;CET;11,922;20,08046304
16.03.2023;18:00;CET;19:00;CET;13,185;22,2077592
16.03.2023;19:00;CET;20:00;CET;12,997;21,89110704
16.03.2023;20:00;CET;21:00;CET;11;18,52752
16.03.2023;21:00;CET;22:00;CET;9,814;16,52991648
16.03.2023;22:00;CET;23:00;CET;8,607;14,49694224
16.03.2023;23:00;CET;00:00;CET;8,044;13,54867008
17.03.2023;00:00;CET;01:00;CET;4,845;8,1605304
17.03.2023;01:00;CET;02:00;CET;4,997;8,41654704
17.03.2023;02:00;CET;03:00;CET;5,006;8,43170592
17.03.2023;03:00;CET;04:00;CET;5,993;10,09412976
17.03.2023;04:00;CET;05:00;CET;6,279;10,57584528
17.03.2023;05:00;CET;06:00;CET;8,159;13,74236688
17.03.2023;06:00;CET;07:00;CET;10,507;17,69715024
17.03.2023;07:00;CET;08:00;CET;11,217;18,89301744
17.03.2023;08:00;CET;09:00;CET;10,456;17,61124992
17.03.2023;09:00;CET;10:00;CET;9,029;15,20772528
17.03.2023;10:00;CET;11:00;CET;8,404;14,15502528
17.03.2023;11:00;CET;12:00;CET;7,995;13,4661384
17.03.2023;12:00;CET;13:00;CET;7,576;12,76040832
17.03.2023;13:00;CET;14:00;CET;7,405;12,4723896
17.03.2023;14:00;CET;15:00;CET;8,805;14,8304376
17.03.2023;15:00;CET;16:00;CET;9,903;16,67982096
17.03.2023;16:00;CET;17:00;CET;10,954;18,45004128
17.03.2023;17:00;CET;18:00;CET;12,679;21,35549328
17.03.2023;18:00;CET;19:00;CET;13,436;22,63052352
17.03.2023;19:00;CET;20:00;CET;13,423;22,60862736
17.03.2023;20:00;CET;21:00;CET;12,635;21,2813832
17.03.2023;21:00;CET;22:00;CET;10,997;18,52246704
17.03.2023;22:00;CET;23:00;CET;10,709;18,03738288
17.03.2023;23:00;CET;00:00;CET;10,225;17,222172
18.03.2023;00:00;CET;01:00;CET;10,635;17,9127432
18.03.2023;01:00;CET;02:00;CET;9,825;16,548444
18.03.2023;02:00;CET;03:00;CET;9,684;16,31095488
18.03.2023;03:00;CET;04:00;CET;9,5;16,00104
18.03.2023;04:00;CET;05:00;CET;9,618;16,19978976
18.03.2023;05:00;CET;06:00;CET;9,98;16,8095136
18.03.2023;06:00;CET;07:00;CET;10,35;17,432712
18.03.2023;07:00;CET;08:00;CET;10,543;17,75778576
18.03.2023;08:00;CET;09:00;CET;10,074;16,96783968
18.03.2023;09:00;CET;10:00;CET;10,265;17,2895448
18.03.2023;10:00;CET;11:00;CET;9,7;16,337904
18.03.2023;11:00;CET;12:00;CET;9,114;15,35089248
18.03.2023;12:00;CET;13:00;CET;8,406;14,15839392
18.03.2023;13:00;CET;14:00;CET;8,042;13,54530144
18.03.2023;14:00;CET;15:00;CET;8,752;14,74116864
18.03.2023;15:00;CET;16:00;CET;9,208;15,50921856
18.03.2023;16:00;CET;17:00;CET;10,443;17,58935376
18.03.2023;17:00;CET;18:00;CET;13,074;22,02079968
18.03.2023;18:00;CET;19:00;CET;15,695;26,4354024
18.03.2023;19:00;CET;20:00;CET;16,954;28,55596128
18.03.2023;20:00;CET;21:00;CET;14,415;24,2794728
18.03.2023;21:00;CET;22:00;CET;13,292;22,38798144
18.03.2023;22:00;CET;23:00;CET;12,995;21,8877384
18.03.2023;23:00;CET;00:00;CET;11,846;19,95245472
19.03.2023;00:00;CET;01:00;CET;11,003;18,53257296
19.03.2023;01:00;CET;02:00;CET;10,6;17,853792
19.03.2023;02:00;CET;03:00;CET;9,96;16,7758272
19.03.2023;03:00;CET;04:00;CET;9,918;16,70508576
19.03.2023;04:00;CET;05:00;CET;9,874;16,63097568
19.03.2023;05:00;CET;06:00;CET;10,336;17,40913152
19.03.2023;06:00;CET;07:00;CET;10;16,8432
19.03.2023;07:00;CET;08:00;CET;10,245;17,2558584
19.03.2023;08:00;CET;09:00;CET;10,144;17,08574208
19.03.2023;09:00;CET;10:00;CET;10,226;17,22385632
19.03.2023;10:00;CET;11:00;CET;10,041;16,91225712
19.03.2023;11:00;CET;12:00;CET;9,918;16,70508576
19.03.2023;12:00;CET;13:00;CET;9,739;16,40359248
19.03.2023;13:00;CET;14:00;CET;9,404;15,83934528
19.03.2023;14:00;CET;15:00;CET;9,501;16,00272432
19.03.2023;15:00;CET;16:00;CET;9,867;16,61918544
19.03.2023;16:00;CET;17:00;CET;10,609;17,86895088
19.03.2023;17:00;CET;18:00;CET;13,317;22,43008944
19.03.2023;18:00;CET;19:00;CET;14,5;24,42264
19.03.2023;19:00;CET;20:00;CET;15,291;25,75493712
19.03.2023;20:00;CET;21:00;CET;14,471;24,37379472
19.03.2023;21:00;CET;22:00;CET;13,527;22,78379664
19.03.2023;22:00;CET;23:00;CET;13,29;22,3846128
19.03.2023;23:00;CET;00:00;CET;13;21,89616
20.03.2023;00:00;CET;01:00;CET;12,4;20,885568
20.03.2023;01:00;CET;02:00;CET;11,494;19,35957408
20.03.2023;02:00;CET;03:00;CET;11,306;19,04292192
20.03.2023;03:00;CET;04:00;CET;11,018;18,55783776
20.03.2023;04:00;CET;05:00;CET;11,025;18,569628
20.03.2023;05:00;CET;06:00;CET;11,64;19,6054848
20.03.2023;06:00;CET;07:00;CET;13,577;22,86801264
20.03.2023;07:00;CET;08:00;CET;14,843;25,00036176
20.03.2023;08:00;CET;09:00;CET;14,851;25,01383632
20.03.2023;09:00;CET;10:00;CET;13,756;23,16950592
20.03.2023;10:00;CET;11:00;CET;12,275;20,675028
20.03.2023;11:00;CET;12:00;CET;11,579;19,50274128
20.03.2023;12:00;CET;13:00;CET;10,459;17,61630288
20.03.2023;13:00;CET;14:00;CET;9,996;16,83646272
20.03.2023;14:00;CET;15:00;CET;10,173;17,13458736
20.03.2023;15:00;CET;16:00;CET;10,474;17,64156768
20.03.2023;16:00;CET;17:00;CET;11,383;19,17261456
20.03.2023;17:00;CET;18:00;CET;13,284;22,37450688
20.03.2023;18:00;CET;19:00;CET;15,096;25,42649472
20.03.2023;19:00;CET;20:00;CET;16,547;27,87044304
20.03.2023;20:00;CET;21:00;CET;15,236;25,66229952
20.03.2023;21:00;CET;22:00;CET;13,549;22,82085168
20.03.2023;22:00;CET;23:00;CET;12,75;21,47508
20.03.2023;23:00;CET;00:00;CET;11,704;19,71328128
21.03.2023;00:00;CET;01:00;CET;12,079;20,34490128
21.03.2023;01:00;CET;02:00;CET;11,228;18,91154496
21.03.2023;02:00;CET;03:00;CET;11,156;18,79027392
21.03.2023;03:00;CET;04:00;CET;10,865;18,3001368
21.03.2023;04:00;CET;05:00;CET;11;18,52752
21.03.2023;05:00;CET;06:00;CET;11,821;19,91034672
21.03.2023;06:00;CET;07:00;CET;12,981;21,86415792
21.03.2023;07:00;CET;08:00;CET;14,549;24,50517168
21.03.2023;08:00;CET;09:00;CET;14,345;24,1615704
21.03.2023;09:00;CET;10:00;CET;12,853;21,64856496
21.03.2023;10:00;CET;11:00;CET;11,501;19,37136432
21.03.2023;11:00;CET;12:00;CET;10,672;17,97506304
21.03.2023;12:00;CET;13:00;CET;10,198;17,17669536
21.03.2023;13:00;CET;14:00;CET;9,956;16,76908992
21.03.2023;14:00;CET;15:00;CET;9,867;16,61918544
21.03.2023;15:00;CET;16:00;CET;9,832;16,56023424
21.03.2023;16:00;CET;17:00;CET;10,121;17,04700272
21.03.2023;17:00;CET;18:00;CET;11,299;19,03113168
21.03.2023;18:00;CET;19:00;CET;13,208;22,24649856
21.03.2023;19:00;CET;20:00;CET;14,329;24,13462128
21.03.2023;20:00;CET;21:00;CET;12,525;21,096108
21.03.2023;21:00;CET;22:00;CET;10,513;17,70725616
21.03.2023;22:00;CET;23:00;CET;9,969;16,79098608
21.03.2023;23:00;CET;00:00;CET;9,259;15,59511888
22.03.2023;00:00;CET;01:00;CET;7,706;12,97936992
22.03.2023;01:00;CET;02:00;CET;7,319;12,32753808
22.03.2023;02:00;CET;03:00;CET;7,35;12,379752
22.03.2023;03:00;CET;04:00;CET;6,905;11,6302296
22.03.2023;04:00;CET;05:00;CET;6,667;11,22936144
22.03.2023;05:00;CET;06:00;CET;7,403;12,46902096
22.03.2023;06:00;CET;07:00;CET;9,203;15,50079696
22.03.2023;07:00;CET;08:00;CET;10,901;18,36077232
22.03.2023;08:00;CET;09:00;CET;11,021;18,56289072
22.03.2023;09:00;CET;10:00;CET;8,237;13,87374384
22.03.2023;10:00;CET;11:00;CET;5,835;9,8280072
22.03.2023;11:00;CET;12:00;CET;3,329;5,60710128
22.03.2023;12:00;CET;13:00;CET;2,293;3,86214576
22.03.2023;13:00;CET;14:00;CET;1,699;2,86165968
22.03.2023;14:00;CET;15:00;CET;3,943;6,64127376
22.03.2023;15:00;CET;16:00;CET;6,841;11,52243312
22.03.2023;16:00;CET;17:00;CET;8,112;13,66320384
22.03.2023;17:00;CET;18:00;CET;10,062;16,94762784
22.03.2023;18:00;CET;19:00;CET;11,925;20,085516
22.03.2023;19:00;CET;20:00;CET;13,985;23,5552152
22.03.2023;20:00;CET;21:00;CET;12,531;21,10621392
22.03.2023;21:00;CET;22:00;CET;10,841;18,25971312
22.03.2023;22:00;CET;23:00;CET;9,99;16,8263568
22.03.2023;23:00;CET;00:00;CET;8,329;14,02870128
23.03.2023;00:00;CET;01:00;CET;6,805;11,4617976
23.03.2023;01:00;CET;02:00;CET;6,589;11,09798448
23.03.2023;02:00;CET;03:00;CET;5,529;9,31260528
23.03.2023;03:00;CET;04:00;CET;4,594;7,73776608
23.03.2023;04:00;CET;05:00;CET;3,317;5,58688944
23.03.2023;05:00;CET;06:00;CET;5,578;9,39513696
23.03.2023;06:00;CET;07:00;CET;8,064;13,58235648
23.03.2023;07:00;CET;08:00;CET;9,222;15,53279904
23.03.2023;08:00;CET;09:00;CET;9,5;16,00104
23.03.2023;09:00;CET;10:00;CET;7,28;12,2618496
23.03.2023;10:00;CET;11:00;CET;4,074;6,86191968
23.03.2023;11:00;CET;12:00;CET;3,568;6,00965376
23.03.2023;12:00;CET;13:00;CET;3,652;6,15113664
23.03.2023;13:00;CET;14:00;CET;3,719;6,26398608
23.03.2023;14:00;CET;15:00;CET;5,128;8,63719296
23.03.2023;15:00;CET;16:00;CET;5,528;9,31092096
23.03.2023;16:00;CET;17:00;CET;8,99;15,1420368
23.03.2023;17:00;CET;18:00;CET;11,945;20,1192024
23.03.2023;18:00;CET;19:00;CET;13,686;23,05160352
23.03.2023;19:00;CET;20:00;CET;14,438;24,31821216
23.03.2023;20:00;CET;21:00;CET;12,212;20,56891584
23.03.2023;21:00;CET;22:00;CET;9,265;15,6052248
23.03.2023;22:00;CET;23:00;CET;8,885;14,9651832
23.03.2023;23:00;CET;00:00;CET;7,735;13,0282152
24.03.2023;00:00;CET;01:00;CET;5,512;9,28397184
24.03.2023;01:00;CET;02:00;CET;4,38;7,3773216
24.03.2023;02:00;CET;03:00;CET;4,067;6,85012944
24.03.2023;03:00;CET;04:00;CET;4,018;6,76759776
24.03.2023;04:00;CET;05:00;CET;3,507;5,90691024
24.03.2023;05:00;CET;06:00;CET;4,019;6,76928208
24.03.2023;06:00;CET;07:00;CET;6,244;10,51689408
24.03.2023;07:00;CET;08:00;CET;8,123;13,68173136
24.03.2023;08:00;CET;09:00;CET;8,123;13,68173136
24.03.2023;09:00;CET;10:00;CET;6,236;10,50341952
24.03.2023;10:00;CET;11:00;CET;3,695;6,2235624
24.03.2023;11:00;CET;12:00;CET;2,528;4,25796096
24.03.2023;12:00;CET;13:00;CET;1,147;1,93191504
24.03.2023;13:00;CET;14:00;CET;0,399;0,67204368
24.03.2023;14:00;CET;15:00;CET;0,207;0,34865424
24.03.2023;15:00;CET;16:00;CET;0,584;0,98364288
24.03.2023;16:00;CET;17:00;CET;2,959;4,98390288
24.03.2023;17:00;CET;18:00;CET;7,953;13,39539696
24.03.2023;18:00;CET;19:00;CET;10,102;17,01500064
24.03.2023;19:00;CET;20:00;CET;11,623;19,57685136
24.03.2023;20:00;CET;21:00;CET;9,692;16,32442944
24.03.2023;21:00;CET;22:00;CET;8,25;13,89564
24.03.2023;22:00;CET;23:00;CET;7,62;12,8345184
24.03.2023;23:00;CET;00:00;CET;6,49;10,9312368
25.03.2023;00:00;CET;01:00;CET;1,53;2,5770096
25.03.2023;01:00;CET;02:00;CET;0,097;0,16337904
25.03.2023;02:00;CET;03:00;CET;0,011;0,01852752
25.03.2023;03:00;CET;04:00;CET;0,008;0,01347456
25.03.2023;04:00;CET;05:00;CET;0,029;0,04884528
25.03.2023;05:00;CET;06:00;CET;0,01;0,0168432
25.03.2023;06:00;CET;07:00;CET;0,353;0,59456496
25.03.2023;07:00;CET;08:00;CET;0,772;1,30029504
25.03.2023;08:00;CET;09:00;CET;0,593;0,99880176
25.03.2023;09:00;CET;10:00;CET;0,006;0,01010592
25.03.2023;10:00;CET;11:00;CET;-0,006;0,01010592
25.03.2023;11:00;CET;12:00;CET;-0,118;0,19874976
25.03.2023;12:00;CET;13:00;CET;-0,362;0,60972384
25.03.2023;13:00;CET;14:00;CET;-0,602;1,01396064
25.03.2023;14:00;CET;15:00;CET;-0,538;0,90616416
25.03.2023;15:00;CET;16:00;CET;-0,087;0,14653584
25.03.2023;16:00;CET;17:00;CET;-0,002;0,00336864
25.03.2023;17:00;CET;18:00;CET;2,39;4,0255248
25.03.2023;18:00;CET;19:00;CET;6;10,10592
25.03.2023;19:00;CET;20:00;CET;7,704;12,97600128
25.03.2023;20:00;CET;21:00;CET;6;10,10592
25.03.2023;21:00;CET;22:00;CET;4,184;7,04719488
25.03.2023;22:00;CET;23:00;CET;3,891;6,55368912
25.03.2023;23:00;CET;00:00;CET;3,336;5,61889152
26.03.2023;00:00;CET;01:00;CET;3,966;6,68001312
26.03.2023;01:00;CET;03:00;CEST;3,923;6,60758736
26.03.2023;03:00;CEST;04:00;CEST;4,012;6,75749184
26.03.2023;04:00;CEST;05:00;CEST;4,088;6,88550016
26.03.2023;05:00;CEST;06:00;CEST;4,142;6,97645344
26.03.2023;06:00;CEST;07:00;CEST;6,349;10,69374768
26.03.2023;07:00;CEST;08:00;CEST;7,309;12,31069488
26.03.2023;08:00;CEST;09:00;CEST;7,724;13,00968768
26.03.2023;09:00;CEST;10:00;CEST;7,96;13,4071872
26.03.2023;10:00;CEST;11:00;CEST;7,858;13,23538656
26.03.2023;11:00;CEST;12:00;CEST;7,6;12,800832
26.03.2023;12:00;CEST;13:00;CEST;6,189;10,42425648
26.03.2023;13:00;CEST;14:00;CEST;5,544;9,33787008
26.03.2023;14:00;CEST;15:00;CEST;5,046;8,49907872
26.03.2023;15:00;CEST;16:00;CEST;4,602;7,75124064
26.03.2023;16:00;CEST;17:00;CEST;4,835;8,1436872
26.03.2023;17:00;CEST;18:00;CEST;7,709;12,98442288
26.03.2023;18:00;CEST;19:00;CEST;10,665;17,9632728
26.03.2023;19:00;CEST;20:00;CEST;11,786;19,85139552
